,basal_to_club,basal_to_goblet,basal_to_ciliated
FBXW7,-0.5681123848579639,-0.2448385993272399,-0.4460068427854917
FBXW8,0.8127650470009533,0.9482365323000015,0.23173114045046986
FBXW9,-0.23176536772989167,-0.059648368054738304,1.5356502892875628
FCER1G,0.9151200365253167,0.6296015493056426,0.27962466198167324
FCF1,-0.07802983823272709,0.05062965085951393,0.9058731325338057
FCGBP,2.5419261805196482,2.522886283802269,0.6094247536888467
FCGRT,-0.4121873436764744,-1.262462022168555,-1.2572612521600535
FCHO2,1.053026399402626,1.0298918338033662,-0.17670332227094052
FCHSD1,,-0.5794383510987887,-0.2674976943262634
FCHSD2,1.036334889173634,0.9395202194444227,-0.539419956926123
FCMR,0.760056277089533,0.4160188940208668,-0.19664285039960072
FCN3,,,1.1474331529867894
FCSK,0.9554185039781866,0.8108618076686956,0.8176451622170238
FDFT1,1.8275575255552154,2.169654218198507,0.606251793172931
FDPS,1.261141991041729,1.7673701445535945,-0.41520535162717087
FDX1,0.44882216938204456,-0.032243440714524126,-1.1532754237356242
FDX2,-0.7545346457664469,-1.05658136890484,-0.6384958847440103
FDXACB1,,-0.16609206975079394,
FDXR,-1.9355987951469165,-1.9562281709104365,0.9496245359086857
FECH,-0.7061252613638577,-0.40563308649383156,-0.16160418862459858
FEM1A,-0.31957832035885164,-0.695325145717265,-1.1525429876647744
FEM1B,0.8574784426549922,0.3755041918111047,0.11765129867069277
FEM1C,1.3782657042184279,1.4308806119041588,0.04580003214268147
FEN1,-1.3111636495051284,-1.007799351021276,-1.3497705408674165
FER,-0.43106421264358113,-0.8622288897826986,0.5521027886458458
FER1L5,,,1.246126439552121
FER1L6,,2.770079947768567,
FERMT1,-2.7443335228290042,-2.369365139731535,-2.98279591717297
FERMT2,-0.19172719501374183,-1.1826211330420677,-1.5193154889225275
FERRY3,0.6205974886971735,-0.4173939410040697,0.5833149520470398
FES,-0.9147700585102834,-1.2315030156324331,-1.526525141232634
FEZ1,,-0.9143360231743232,-0.7348722204534457
FEZ2,1.0948382499779934,0.3086600818561825,-1.0535421131598537
FGD1,,-0.9558872816583346,
FGD2,,0.45762841132114,
FGD3,,-0.22872430657724707,
FGD4,0.17673670991153856,0.43455083306122155,-0.20895179627705124
FGD5-AS1,0.4437342544981912,0.2426122493742875,0.8659815116981043
FGD6,-0.6253506746104758,-0.5954899388773711,-0.6659987393350356
FGF1,,-0.867726819829705,
FGF11,,-0.224658983472785,
FGF12,,1.542277479792976,0.8985139611172583
FGF13,,1.8185806804242457,0.2906134616724034
FGF14,,,2.3968569084982243
FGF14-AS2,,-0.5713624346856512,2.0977295394175903
FGF18,,-0.5288278942652772,
FGF7,,-0.2651184231553543,-0.3694182524267233
FGF9,,-1.0422132263007136,
FGFBP1,-0.7290642959949363,0.20162880279652426,-0.9891091497742762
FGFBP3,1.198833847293565,1.0468747471412558,0.645673726208678
FGFR1,-0.7257639939463316,-0.7553072252063076,-1.2804387876191534
FGFR1OP2,-0.8350762430850661,-0.9375618829466104,-1.3818510569996794
FGFR2,0.7569858545045821,-1.3653242159278074,-1.6471902771053015
FGFR3,-2.2194161044885674,-3.2511009128697497,-2.3098588277524765
FGFRL1,1.2340625290020615,0.6147394104038656,-0.9041705171428349
FGGY,2.2087305900973258,1.5914413956730786,1.1340707240939594
FH,-1.008756536581306,-1.2400053489352585,-1.252293274535785
FHAD1,,1.0388091196194378,2.1293768911380844
FHDC1,0.2528715457918165,-0.25729171812635104,-0.09245323702557141
FHIP1A,0.6380015535294208,-0.17925410655851934,0.02129212246154697
FHIP1B,1.1382170578766637,0.3614333211528501,1.0476528967115744
FHIP2A,0.94313231374962,0.8453741056126449,0.6968943536726592
FHIP2B,0.39619468114979334,-0.03927183712309708,0.24957450591966512
FHIT,1.4339562447988605,-0.20107743908425876,-0.48612416585001067
FHL1,,-0.7182139510085526,0.2060641142871884
FHL2,-2.497868359008291,-2.393927096794298,-2.2784473187826757
FHL3,-1.884247794841802,-1.9062534536503597,-2.340802694799114
FHOD1,0.5757059333835698,0.3018672412859052,0.4435108517337934
FHOD3,,-1.7348323014829177,0.4912195167173739
FIBIN,,-1.0003456390431669,
FIBP,-0.9890353572852166,-0.5711504152816971,-0.45999453341039365
FICD,,2.1279874601039275,1.0049044233175528
FIG4,0.6644772054742851,0.96962861864354,0.052213735578091704
FIGNL1,-1.4867934897003503,-1.927743385669064,-1.6818201086157798
FILIP1,-1.3699784939234134,-0.9667507892338844,1.7294185339104464
FILIP1L,-0.43485787228964373,-0.7226497420491887,-0.9654179024340241
FIP1L1,-1.0692005091676517,-1.1551618810787794,0.3178465704930311
FIRRM,,-0.7013006788963776,-0.4428872860669318
FIS1,0.9309868657436187,0.9250573934198544,0.4755490645471421
FITM2,,1.3183597597671382,0.483793015974285
FIZ1,0.34000345318692915,0.16645728308705182,0.18589697274575825
FJX1,-2.0947120115093076,-1.9040418983029652,-0.9537732423148938
FKBP10,,-1.2786094191066975,-1.8560981665330574
FKBP11,1.8178576144691208,2.4407381457373463,-0.7980617856228507
FKBP14,0.3738741720891147,0.5976416990070916,-1.1427149869480135
FKBP15,0.45622038052987524,0.6534971308949938,0.5168920618400696
FKBP1A,0.29495350466350106,0.3672070536572305,-0.596093977304118
FKBP1B,-1.1049580483812287,-0.003962204794624026,-1.7490833749267245
FKBP2,2.056985262122678,2.3135461905090082,0.17039138714898183
FKBP3,-1.3117078076672128,-1.3999861718842148,-1.8699895603739747
FKBP4,-0.861476507388307,-0.5807169439264095,-0.7368481926514302
FKBP5,-1.3594598444102746,-1.2934326195402877,-0.5697438071295108
FKBP6,,,1.1427149869480135
FKBP7,-0.16762153434706903,0.10664073006821562,-1.3127524244767645
FKBP8,0.240526772504064,0.012787430504111432,-0.22863562298470852
FKBP9,-1.5313717661482498,-1.622219160476625,-0.3257835919354189
FKBPL,-0.1868038559608411,-0.01693018494186649,0.1060859845642487
FKRP,0.39270989423424985,0.27427018681051546,1.0838924049855234
FKTN,0.358606135080755,-0.2069618395403192,0.3635747479686937
FLACC1,,,2.163312690135729
FLAD1,-0.20982021795285308,0.08420598846986381,-0.022799781948472445
FLCN,-0.8000145923183773,-0.41523350607267107,0.5681931999435083
FLII,0.350758668214765,0.1974032342545817,-0.2390919607669763
FLJ13224,,0.3687487773434023,
FLNA,-1.8300095747190257,-2.662349090035101,-1.25105609922646
FLNB,1.1461754735757133,0.44427019372157767,0.7206311222461881
FLOT1,0.10184564874238443,-0.9137890426564792,-0.040142454806705564
FLOT2,-1.4105305034856257,-1.6524950028180434,-0.902753670686332
FLRT3,-1.0222543311377115,-1.69487491460082,-1.206562381276005
FLT3LG,0.504292224808591,-0.648599602914893,-0.1339836362577042
FLVCR1,0.19383861398320315,0.07932700790148733,0.8184350067698158
FLVCR1-DT,,0.24409634837143712,0.9888019047395856
FLYWCH1,-1.437182816657541,-1.2024232190728252,-0.8959778710843646
FLYWCH2,-0.45724277674386093,-0.02539679416451741,-0.31408351877135954
FMC1,0.371159061484937,0.03242363462941175,0.08488706842491002
FMN1,1.5418699867494194,1.6696687915972261,1.5332044178722157
FMN2,,,1.3358462911239526
FMNL1,,-0.03566731080813735,-0.4312786329182968
FMNL1-AS1,,-0.19171346016471877,
FMNL2,-0.35271849194333293,-1.848564211217563,-0.418082292242298
FMO2,-0.07479645158541898,-1.8626680677714407,-1.5774050892837315
FMO3,0.2923088036911806,-0.39412271134674043,-0.6006009083279967
FMO4,-0.39768963288802645,-0.3972389486762767,0.4356249859233596
FMO5,2.2444295468711655,1.8416479925342384,1.070096071267166
FMOD,,-0.10501073042460701,
FMR1,0.8006490184137579,0.6584103839502017,0.5553972538482628
FN1,,-0.0648814008338191,-0.054666587320548604
FN3K,1.2306179765611365,0.922298220269122,0.22863562298470852
FN3KRP,-0.8292161897844896,-0.6426101735656079,-1.2375716687798093
FNBP1,1.2026219597605932,0.45004224109755564,0.7211197529288225
FNBP1L,2.190616459723102,1.6567427788803033,0.6577893765773926
FNBP4,0.2702674245245925,0.19263074115624232,-0.2921861277967593
FNDC10,,-0.2587812898032255,
FNDC11,,,2.371020944018947
FNDC3A,1.8734854648227661,1.7340218192622565,0.7194102975083401
FNDC3B,1.2907667637795637,1.4067360351619693,0.16790674386432203
FNDC4,,0.5398379269436557,
FNIP1,-0.7209776125546989,-0.17614368660567048,-0.34871929110789734
FNIP2,1.8047933333094452,0.471471299568009,-0.09188559614119553
FNTA,-0.865488390072913,-1.144696008153831,-0.8786610431262434
FNTB,-0.2650164564089124,-0.06596431440498113,-0.48654829487835066
FOCAD,0.21052649448250674,1.0846940317035734,1.830348554415751
FOLH1,0.7341804466777951,1.6941180608987623,-0.04278248665036176
FOLR1,2.4534858648487696,1.4840066507495022,0.46986062117275884
FOS,0.1222384809210914,-0.37415174719083677,-0.2460773331194772
FOSB,0.057948539980118695,0.18071843205352447,-0.2172395711672866
FOSL1,-0.5203093847525265,-0.3468597959681991,-0.6475314702613588
FOSL2,-0.3654908148096578,0.2355700117845318,-0.3917003719827292
FOXA1,0.3224878485235738,1.0066029988970324,0.6435864239610078
FOXA2,,,0.9352309872311264
FOXA3,,2.980905339895017,
FOXC1,0.28534614654663903,-0.02611743217330256,0.4948364475992914
FOXD1,,0.053334800275827585,
FOXE1,-2.2895280362047865,-1.7397192917392752,-2.335008157579621
FOXJ1,,0.5031096300779907,1.7703510960675042
FOXJ2,0.47960083286537536,-0.30714934147356104,-1.127286977337088
FOXJ3,0.9161706437740084,1.0204492476394298,0.035428796027312706
FOXK1,-1.576022271378306,-1.9786830472395571,-1.2639338851671993
FOXK2,-0.36746103798346547,-0.7341556853540244,-0.14045023497171552
FOXM1,,-0.8972353753456415,-0.8856116733838254
FOXN1,,-1.589527409747494,
FOXN2,-0.588527580561528,-0.509456140991419,-0.08658901730491977
FOXN3,0.8981007620627578,0.10555403242556118,-1.3961881398069962
FOXN3-AS1,,0.7658897304583813,0.5518833709386914
FOXO1,-0.7761396858845171,-0.6773187059583817,0.0015072935801444455
FOXO3,0.5786981949299497,0.7303880197881697,0.6643532898855457
FOXO4,,1.3685330649000724,0.6069311985652309
FOXO6,,-0.7937169112596173,
FOXP1,-0.5011566085953603,0.40485103874947864,0.47913857601290877
FOXP2,-1.0514241056801303,-0.8033784974844828,0.32498897387545683
FOXP4,1.536599707444561,1.2132550252887049,-0.4393569893478804
FOXQ1,,0.21930580429342658,
FOXRED1,-0.1522271144834817,-0.4164116842161539,-0.2837414347552639
FOXRED2,,-0.3230478517971596,-1.2994885864666519
FPGS,-0.5377912464422827,-0.2858830873017833,-0.7810782654576497
FPGT,-0.06579317545297035,0.2279848776721703,0.45100719186650523
FRA10AC1,-0.8063734326364992,-0.7329771724901881,-0.052968425047575894
FRAS1,0.02084210221833912,-0.5985031778933594,-0.9478515143370098
FRAT1,,1.0000486462099818,0.5909259256607036
FRAT2,-0.17626891408707193,-0.16006920964561583,-0.5642121772671134
FREM2,1.7000928664480845,1.1902665125848464,-0.29159629351937477
FRG1,-0.8830368668493688,-0.37202785785182607,-0.6789907606400267
FRK,1.3836435839109777,1.4219147073444292,0.6224072977833562
FRMD4A,1.3095334999838415,-1.0762994353412583,-1.306976521391464
FRMD4B,-1.487489317955852,-1.2741357281365762,-1.1665665757286219
FRMD6,-2.5419261805196456,-2.078654829754771,-2.108045435130948
FRMD8,-1.2035716883660168,-1.081133173146528,-1.09206491342183
FRMPD2,,,2.04009414182488
FRRS1,,0.2866336154454781,
FRS2,0.6905499410052113,0.01620968703530668,-0.06636958570933527
FRS3,,0.34800762249272,0.5001672648440924
FRY,2.3506354087823533,1.769951844617201,1.5986798285673731
FRYL,0.40943120545603595,0.6914314608552106,-0.09964599621048192
FSCN1,-1.0667565939125494,-0.7860897378906708,-0.9387379503372079
FSD1L,,,2.393538921925579
FSIP1,,,2.299134657308418
FSIP2,,0.06018963808717399,0.3156674164701587
FST,-2.0131639753314725,-1.8167015445772692,-1.8135083131167464
FSTL1,0.014623478959375592,0.10428637594277843,1.0228600454442713
FSTL3,-0.36253813528225964,-0.7031443438404026,-1.06476705094178
FTCDNL1,,-0.20457044901742277,0.5724051841873976
FTH1,0.8950029993923013,0.9601619709642571,0.4914320991000642
FTL,0.12734430981448788,0.8295180568924123,-0.09491336083813245
FTO,0.6219940248713814,-0.5033140388804446,1.0434220700852601
FTSJ1,0.9246122053301068,0.4205398763848317,-0.8019538140158292
FTSJ3,-1.2325845013576202,-1.039427152261711,-0.5496906522375948
FTX,0.2882255492173208,-0.5796513840754631,-0.47597104123503897
FUBP1,-0.35541546509448957,-0.5991495786393352,0.22225799592891096
FUBP3,-0.42148115864037194,-0.2515249842259803,-0.5855499485554548
FUCA1,-0.1872725484834999,0.9879469753525663,-0.2853109911216588
FUCA2,1.8856085362934603,1.8083238347539532,0.4063903584912859
FUNDC1,-0.13710114201932944,-0.231128316650098,-0.746771597079352
FUNDC2,0.07179472188023048,-0.40270168186207095,0.15530804619179198
FUOM,0.9901626492011786,0.8883818352154901,-1.4315067736411242
FURIN,1.02070231289432,0.534220949616658,-1.4027092836649873
FUS,-0.8482024766824015,-0.7158849935089029,-1.0039683558178134
FUT1,-1.6095901135824169,-1.466891702613411,-1.9804334835224364
FUT10,0.16061936527071863,0.0010805986905272208,-0.8914834362695809
FUT11,0.0872726989947544,-0.6132172198340867,-0.5134496808177886
FUT2,1.1578007981017604,1.888815829166226,-0.15244821223966432
FUT3,1.0977782476899172,1.8898889613857834,0.14025995836308533
FUT4,,0.5830635008309544,
FUT6,1.467595776108535,2.626692203628011,0.006971286634130904
FUT8,1.1404204858615674,1.6482768361295295,0.3805356948860738
FUT8-AS1,,1.6242365450548173,1.3931983068992757
FUZ,-0.5643278870643608,-0.4967833192364764,1.8539925314069072
FXN,-0.7064207761602067,-1.2454629334408303,-0.8720281430319186
FXR1,-0.9789457235786205,-1.2984373584992444,0.21319022427597387
FXR2,0.6116880899232983,0.5626905228917853,0.13531452800000518
FXYD1,,-0.9206460817586126,1.1868986784066609
FXYD3,-0.4672364326567327,1.331791896027801,-0.04730895957422334
FXYD5,-1.6504465804378308,-1.8586005689754996,-1.444754844100768
FXYD6,,-1.1167098431853864,-0.8226561680988289
FYB1,-0.7347836095297521,-0.6492665296566398,-0.7223420836859366
FYB2,1.725041567860966,1.12854707064479,1.2335296218703786
FYCO1,2.273976719329199,2.024040902646031,1.2539458292351913
FYN,,0.2005261364931539,0.8147534180992507
FYTTD1,0.8967229163253471,0.4422832693081436,-0.37325359394093327
FZD1,-0.16015283768231434,-0.2688511118831905,-0.4549738084611016
FZD3,1.4124011476994693,1.2155139293441573,1.1808234147723646
FZD4,,0.7270997979300701,0.5648750586866113
FZD4-DT,,,1.1463420799311117
FZD5,-0.24693186452769283,-0.00036019950119766335,-1.4128598606583442
FZD6,-2.227599833907198,-1.9648431892463782,0.17345085601610685
FZD7,,-0.936723695765669,-1.025406596328757
FZD8,0.5208367816936565,0.5841311790884671,0.3383263644476667
FZR1,-0.041808504821176457,-0.2608303895317685,0.13094248507161785
G0S2,-2.233139695851622,-2.207161572377973,-0.9531795656246549
G2E3,-0.6114104557354674,-1.0625801124307945,0.2381226999383151
G3BP1,-1.2849616206254482,-1.3450235874493988,-0.7101667751737651
G3BP2,0.777385173561189,0.9687644274039408,0.6695307919226786
G6PC3,0.7049438181871949,0.5257235084510513,0.29494003595489904
G6PD,-0.7117506440785267,-0.07174119128392147,-0.7096819576605456
GAA,-0.9894109815534227,-1.0030225557738983,-1.3235322204836564
GAB1,0.8279178207826916,-0.05676188578390121,-0.5285557694058858
GAB2,,,1.191100966026132
GABARAP,0.7487311037859942,0.5815698667404375,0.3927177469142933
GABARAPL1,0.4674932905728874,0.6049785112177042,-1.0187359883327485
GABARAPL2,1.0064610380645875,0.8106116333720165,0.634112790812857
GABBR1,0.32394363544626453,-0.4117024195036146,-1.2096894600378476
GABPA,0.3840186424722085,0.267544247353365,-0.04523421142406592
GABPB1,0.7637502702344099,-0.7287429239259189,-0.17804311462476255
GABPB1-AS1,-1.0003654780882816,-1.4637300888911784,0.48994448805008134
GABPB2,-0.3234582970050012,0.032243440714524264,0.510871884279892
GABRA1,,0.23464427821001205,
GABRB2,,0.33388257291939316,
GABRB3,,0.7036056335201255,1.0311607912914766
GABRE,0.6097456388210318,-0.24650915795929582,-1.4720394585109737
GABRP,0.015775026027383524,0.8430592874809564,-0.9582365796103485
GAD1,,-0.28213285178509245,0.029584940538337916
GADD45A,-1.3068242914318642,-1.194666713435319,-0.7405609189708823
GADD45B,0.5492696750773282,-0.28307003667134445,0.006029208565715626
GADD45G,0.0976798767252368,0.03530688443560726,0.4420561329273101
GADD45GIP1,-0.44322609638798877,-0.11135122545394886,0.4545559336884802
GAK,1.4186726041103315,1.6050054762519421,0.7472696947472812
GAL3ST4,,-1.720414673938941,
GALC,0.44246407371463947,0.15532802303140975,1.6523332896904792
GALE,1.6540533453773187,2.444294357153807,-1.079495706009452
GALK1,0.8169374566442038,1.0057066794149927,-1.1918672811308064
GALK2,0.9270867629922197,0.9635943961868366,1.705539744371548
GALM,0.1294340076575909,0.4622328398746557,0.8518137050333497
GALNS,-1.053026399402626,-1.1994598487872628,1.7015196028860633
GALNT1,0.34122363466346656,1.1422719490632702,0.12125675352719582
GALNT10,-0.14733661934217607,0.5117130570665129,-0.9075783780186136
GALNT11,1.2719266747979874,0.8958894179750015,1.0597984109432093
GALNT12,1.505124212390855,2.043993795646209,0.29257940711706376
GALNT14,-1.2271879637626608,-1.0889201318048412,-1.7776215910711506
GALNT18,-1.7139325640326601,-1.4414883736255768,-0.5246599504117564
GALNT2,-0.020611769947404428,0.8161272495453976,-0.45434702606830474
GALNT3,1.6585922780153906,2.3784084137122665,1.008344230179961
GALNT5,-1.443028644070656,1.4558894123455957,-1.6718290956386994
GALNT6,1.6558648260626199,2.6324067374797844,-0.10097152960031841
GALNT7,1.7931782987251599,2.3814665478022476,-0.2509353399589058
GALT,-0.29735956934059066,-0.3573988768975301,-0.6856490294230893
GAMT,-1.3062835994781279,-1.9748709110660507,-1.5657451219514895
GAN,0.16318589480199153,0.8677268198297048,-0.29612096617744554
GANAB,0.10763439238310202,0.31925523004938544,-0.2024088457055615
GANC,0.1945426119183467,-0.20162880279652426,0.014131342275039817
GAPDH,-1.5594953193412622,-1.4878090263921968,-1.9817742746884592
GAPVD1,0.8250015801087031,0.44586099666564233,1.251056099226461
GAR1,-0.1417517867661925,-0.3154671949258491,0.37345560569827363
GAR1-DT,,,1.2774507001723494
GAREM1,1.7818002601925196,1.6371695059594096,0.0073481195470680594
GAREM2,,-0.37917858606534455,
GARIN1A,,0.5423398283060586,
GARIN4,,1.07309086511267,
GARIN5A,,0.34781628626957045,0.673307545089233
GARNL3,,-0.4296078031367579,
GARRE1,0.06579317545297021,-0.3447566324207278,-0.4597851057475852
GARS1,0.10068831564179068,1.1544602187325943,-0.4374902259727852
GART,-1.0902372791810775,-1.2357430158526583,-1.1463420799311117
GAS1,,-1.581929101499451,-1.5393364128865787
GAS2L1,-1.5946314672660034,-0.653274176497907,-0.20644903876150847
GAS2L2,,,2.2835281198473156
GAS2L3,,-0.1458560056206704,
GAS6,-1.1404204858615674,-2.241347220430693,-0.577072383494499
GAS6-AS1,,0.5033140388804446,0.9366908218026854
GAS7,,,2.261113090684079
GAS8,0.9539655980148182,0.9339344786547857,2.173197125241921
GASAL1,,-0.3549042800697491,
GASK1B,,,0.08583256490837478
GATA6,0.17206047429904583,-0.4630346086123867,-0.25443676888044636
GATAD1,0.18399255864811903,0.3704842649910426,0.20471711864066164
GATAD2A,0.7490359237675056,0.5259303096243453,0.10116090594217754
GATAD2B,0.1338474601295647,-0.6051947916308755,-0.1910752645966274
GATB,-1.2409959156780588,-1.0902243891179204,-0.6085175686959889
GATC,-0.1722941958928775,-0.7165832725610108,-0.6410390778971262
GATD1,0.08449909376737734,0.003241801118832019,0.3509225918805896
GATD1-DT,0.5567829995927935,-0.6676096227532969,0.6269874397700808
GATD3,,0.17632660502554767,-0.20741148391986014
GATM,0.9719049418303075,0.7996536720345331,-0.9198774560257311
GBA1,0.5915423368213967,0.6232464601352901,0.26339916456747675
GBA2,1.1605058752484811,1.3441341366811996,0.3343388564855984
GBE1,-1.4622089172803951,-0.9733818462526321,0.08677813812927306
GBF1,0.8564810669173286,0.9638809441676601,0.6461379531047877
GBGT1,,-1.047186324396157,
GBP1,-0.8813377340648141,-0.4081764588410005,0.5040142646696564
GBP2,-0.2046440296482352,0.6034653396198804,-0.5296393640153109
GBP3,1.470984308180597,1.8545635894314236,0.9291213180819139
GBP4,0.13477693744091146,0.04810517936396081,0.838082509051554
GBP5,,,1.2453077689666767
GBP6,-1.9193663370561773,-1.4115968921163602,0.3716380473088102
GCA,0.7984299338580639,0.9118767598900888,0.4156161322464446
GCAT,0.2959157248606424,0.96159077132848,-0.33693012791129706
GCC1,0.4662093089757424,-0.08673661226800129,-0.635956814587199
GCC2,1.2474879127847045,1.5998034647174735,1.3530574362041727
GCDH,0.2032332988360823,-0.24094327632504928,-1.3074192744730244
GCFC2,-0.20581994973170928,-0.26623783960148517,0.079026650726606
GCH1,0.7302663755011798,0.25059565372656506,-0.9144259245242208
GCHFR,0.9112764200431884,0.0724634653078253,-0.6405763711277301
GCLC,-1.5173886786339286,-0.915157007266057,0.3573419364856512
GCLM,-0.030056430187819994,0.14530995026843532,0.9265134815261314
GCN1,0.8816773569683922,0.6593054093430409,0.4178766819694451
GCNT1,-1.2596132555059585,-0.7567452966295534,-0.5573768280086036
GCNT2,1.5239751105038852,0.5275855299776872,0.45330278511366606
GCNT3,1.2045225038170573,1.9029396037619626,-0.7033944216609539
GCNT4,,,1.1380221227768037
GCSH,-0.10184564874238457,-0.6617694580991477,-1.3353865954440245
GDA,0.41469564330092645,-0.09559827896144715,0.34771835075198354
GDAP1,-0.7662187318500536,-1.3017920032439039,0.19145904396230876
GDAP2,1.5502394238437813,1.3287378486134356,0.9711386200291032
GDE1,0.7739629741737228,0.20457044901742258,-0.12220581756221484
GDF11,-0.9830442344765269,-1.3243963040842988,-1.5806823258291243
GDF15,0.7381057979304039,0.615174583591918,0.5582573398736858
GDI1,-0.44068701858093356,-0.5688198926910841,0.9983703212373696
GDI2,-1.0176056291683109,-0.6034653396198804,-1.328980268134404
GDNF,,-1.3436898097890868,
GDNF-AS1,,-0.7144894813764349,
GDPD1,,0.8318067483202096,0.8429106576811103
GDPD3,,1.515616611534883,
GDPD5,,1.2087556938637287,
GDPGP1,,0.8577972026960325,0.8050762041274215
GEM,0.07040952796148289,-0.706145409105938,-0.7965083561665225
GEMIN2,-0.7218737985240543,-1.0283626335248195,-0.04712033782491835
GEMIN4,-0.863480711492599,-1.0207524267879602,-1.1714171338150985
GEMIN5,-0.46954926644438316,-0.8798625863839874,-0.472386930450233
GEMIN6,-0.5557077512066878,-0.5452630114469561,1.0285991666009475
GEMIN7,1.1066557096841354,1.0964451029512328,-0.9747681371280553
GEMIN7-AS1,,,1.6200035733091436
GEMIN8,-0.3409795577806514,0.034225632649633124,0.37305159741445726
GEN1,-0.9536026860757254,-1.1858892374887922,-1.0509201836597901
GET1,-0.1510623849834566,-0.14403598930448472,2.1239528911880208
GET3,-0.502201265083088,-0.13367081711203826,-0.0979419958920482
GFER,1.0355472482974328,1.282288837773105,0.9227576912684682
GFM1,-0.6829702657143555,-0.15696880250379333,-0.7696267255984443
GFM2,-0.13105971859248675,0.9762783010729595,1.42627723074334
GFOD1,0.6999336134140447,0.3497302229026107,-0.510871884279892
GFOD2,0.44958635648665857,0.11098879325579691,1.4793158335819365
GFOD3P,,-0.5637457973244346,-0.11328884155103448
GFPT1,2.7544186264091675,3.382423050835305,1.7319457437952992
GFUS,1.070833340126714,1.9140682288297033,-0.9061571571162236
GGA1,0.24384668294180753,0.3550960935443587,0.812654603930308
GGA2,-0.6309608148976926,-1.0980891995558675,0.561783728758795
GGA3,0.8124446786436009,0.7944574740151504,0.11954871287262064
GGACT,,0.45542972425544825,-0.9750711766520354
GGCT,-0.18352415104046482,1.126166994237229,-0.6997796219703133
GGCX,0.34024744893053993,0.3762773256374368,-1.2543595033582107
GGH,-0.48451529630140944,-0.8841141899214892,-1.3516469785098093
GGNBP2,-0.46929216106871885,-0.9253336981206552,-0.4593663109015303
GGPS1,0.21570908979742795,1.1163739330269677,-0.3629709588744951
GGT1,,1.0018319287066444,
GGT5,1.8142638430853224,,0.31329186555399263
GGT6,1.1329512486222024,1.2334275397576282,-0.18091517796981746
GGT7,1.3025094023189208,0.3871250937289463,-0.5739595272901661
GHDC,0.20558474299752322,0.2720268431326025,-0.8279533258341931
GHITM,-0.9935521001608368,0.04125454111456949,-0.5808598162073894
GHR,,-2.094537800263993,
GHRL,,0.21045908295257335,
GID4,-0.07179472188023062,-0.3618178599034038,-0.4125369809155938
GID8,-0.6800654457509918,-0.6850410692486097,-0.23153760584943825
GIGYF1,-0.01485378677278848,-0.019271865774850013,0.007536536391488642
GIGYF2,0.009556881663180073,-0.05585995818283058,-0.34952029497094467
GIHCG,-1.371746401943913,-1.1537591243019305,2.352633236576853
GIMAP2,,0.8985829601152521,0.804815705376481
GIN1,-0.3718992740441243,-0.16590947139293216,0.1709649152232667
GINM1,0.19055455430319046,-0.11153244703523699,-1.4077664411856987
GINS1,,-0.7026832037329717,
GINS2,-1.7159366740248094,-1.6603055682555476,-1.7915126632341152
GINS3,,-1.4621547538067914,-1.3658745170537305
GINS4,,-1.1661112261355768,-1.088650864494722
GIPC1,1.0482275895995297,1.4268816011358012,-0.1301823875598811
GIPC2,,0.7376973608927423,1.65901063135695
GIPR,,0.7042978489150213,1.8635334424492327
GIT1,-1.2812898703457667,-1.1197387229060136,-0.04315965797012267
GIT2,0.5729901621487605,-0.1964851012231247,-0.7759761319266556
GJA1,-1.4404244204622785,-1.7734125684972488,-1.1914840361177559
GJA4,,,1.0405039436106605
GJB1,,2.2282209407325517,
GJB2,-1.8154591629748673,-1.5077125680101255,-2.074491643119707
GJB3,-1.9150258634402717,-1.563934199481289,-2.6471281112201845
GJB4,-1.2791994602082475,-0.6588578306726762,-1.0611208204302511
GJB5,-2.2739767193291978,-1.6918533033367984,-1.8954889004812565
GJB6,,-0.6386300026479703,
GJB7,,,1.7605044770656355
GJC2,,-0.565646875570023,
GK,1.2652330970473598,1.276979664747532,0.7790349789023743
GK5,1.6095901135824169,1.7267782223064674,0.6954538936678922
GKAP1,0.8172590001566054,-0.2381631428433159,0.23115056265535353
GKN2,,,0.5372420611674825
GLA,-1.1386573012613619,-0.6633395827626891,0.31982892996326734
GLB1,0.055872635397067855,0.7024526897079275,-0.3329444869115124
GLB1L,,-0.3937334512698753,2.4857343701253947
GLB1L2,,-0.4516371640216404,1.673355329469252
GLB1L3,,-1.007500127802971,
GLCCI1,1.19318372368106,0.9504976201616984,1.0811842707956025
GLCE,0.8432631189369019,1.7094432525550651,0.07411356196453399
GLDN,,0.1538699034981137,
GLE1,-0.023145487761618837,-0.4120945082483952,0.6976151261025438
GLG1,0.22963692818244197,1.0332645810135515,-0.01921916898904438
GLI2,,1.432888727172751,
GLI3,-1.8910867132156004,-1.9394212532542343,-1.4653912944286638
GLI4,-0.3183668163678058,-0.4367291272666298,-0.44746412077748365
GLIDR,,0.5530111373080658,
GLIPR1,-0.1851637545370735,-0.3092267909839878,-0.42240420928965416
GLIPR1L2,,-0.37492448872785217,1.05255804163003
GLIPR2,1.8500337756176968,1.497686634359502,1.1448894351863381
GLIS2,-1.111340805977428,-1.698673823825226,-1.7438881639960504
GLIS3,1.3508078118022604,0.3695199677632236,1.1152754291287106
GLIS3-AS1,,0.8656292853923235,
GLMN,-0.9905386928949345,-1.370833756120767,-1.4113279885177081
