tf,target,z,n_lib,likelihood,libraries,w_contrib
FOXA2,TMC4,1.7773129375701582,1,0.2393434281291587,GTEx_Coexpression,0.4253881713363471
FOXA2,COMTD1,0.9572374775595112,1,0.2387961566735712,GTEx_Coexpression,0.22858463066511514
FOXA2,FAM136A,0.6239512163533175,1,0.2270723859360953,GTEx_Coexpression,0.14168209140507662
FOXA2,SLC35D2,1.194122764844918,2,0.2178721938641545,"GTEx_Coexpression,ReMap_ChIP-seq",0.2601661465198921
FOXA2,EDEM3,2.1635267443017807,2,0.2067784799414697,"GTEx_Coexpression,ReMap_ChIP-seq",0.447370771499439
FOXA2,FZD5,-0.2469318645276928,2,0.2017013368050531,"GTEx_Coexpression,ReMap_ChIP-seq",-0.04980648717499991
FOXA2,ALG5,0.4569871329205219,1,0.1956915376505885,GTEx_Coexpression,0.0894285147277508
FOXA2,LNX2,-0.227273214416158,2,0.1936956454381317,"GTEx_Coexpression,ReMap_ChIP-seq",-0.044021831957136624
FOXA2,ACTR3C,0.8063734326364992,1,0.1924232636935861,GTEx_Coexpression,0.15516500766371527
FOXA2,TPST2,-1.5188466420170583,1,0.1908536040385624,GTEx_Coexpression,-0.2898773556108238
FOXA2,TOM1L1,2.100949681690017,1,0.1898284129027405,GTEx_Coexpression,0.39881994366373374
FOXA2,DAP,2.4926886215671216,1,0.1865594340596238,GTEx_Coexpression,0.465034578526426
FOXA2,PLPP5,1.5610510200434196,1,0.1860202703293043,GTEx_Coexpression,0.2903871327463131
FOXA2,SH3YL1,0.0104780591132941,1,0.18548647101623,GTEx_Coexpression,0.0019435382080243706
FOXA2,SLC25A5,-1.9341019262243964,1,0.1854013806338497,GTEx_Coexpression,-0.3585851674085912
FOXA2,SLC38A10,0.9946844564841107,1,0.1827738976103257,GTEx_Coexpression,0.18180235500400932
FOXA2,ARSD,0.8695142515768939,1,0.1810506135628887,GTEx_Coexpression,0.1574260887496726
FOXA2,HM13,1.797795236151607,1,0.1798159276277811,GTEx_Coexpression,0.32327221807340695
FOXA2,PLIN5,0.1141220793814267,1,0.1774654775761614,GTEx_Coexpression,0.020252729319409492
FOXA2,GSTA2,1.9664896541224943,1,0.1747192535464867,GTEx_Coexpression,0.34358360447517106
FOXA2,CDC42EP1,1.1104871568700931,1,0.174679066149324,GTEx_Coexpression,0.19397885953288574
FOXA2,CCNC,0.8925995537381298,1,0.1719287959258088,GTEx_Coexpression,0.15346356651811094
FOXA2,MUC1,2.4677455615697816,1,0.1715047395245594,GTEx_Coexpression,0.423230059749913
FOXA2,SEPSECS,0.9594244353362896,1,0.1605184645310864,GTEx_Coexpression,0.1540053371937858
FOXA2,COG3,1.8238999280282224,1,0.1596887323857835,GTEx_Coexpression,0.29125626750534855
FOXA2,SYVN1,1.5144823896194062,1,0.159640093263022,GTEx_Coexpression,0.24177210992404644
FOXA2,DECR2,0.4081794440276691,1,0.1562308740487404,GTEx_Coexpression,0.06377023130917164
FOXA2,DCAF11,0.8830368668493688,1,0.1540931672541501,GTEx_Coexpression,0.13606994761500044
FOXA2,HOMER2,1.5712563957315342,1,0.1530211029544551,GTEx_Coexpression,0.24043538669908113
FOXA2,VAV2,-0.6513246622309093,1,0.1483909311127532,GTEx_Coexpression,-0.09665067308514412
FOXA2,DDT,-0.2528715457918166,1,0.1480673327061924,GTEx_Coexpression,-0.03744201530268607
FOXA2,DCXR,0.7921112345924083,1,0.147575464039936,GTEx_Coexpression,0.11689618301622125
FOXA2,RASEF,1.8577378752588525,1,0.1472187241281456,GTEx_Coexpression,0.2734937997601404
FOXA2,GGCX,0.3402474489305399,1,0.1465950862562587,GTEx_Coexpression,0.04987860412444447
FOXA2,JTB,1.422462421089412,1,0.1440266664318539,GTEx_Coexpression,0.20487252063409203
FOXA2,SLC33A1,1.3117078076672128,1,0.1430035249093902,GTEx_Coexpression,0.18757884014757986
FOXA2,VWA2,0.4119366565469624,1,0.1406828024594431,GTEx_Coexpression,0.05795240327879976
FOXA2,PXMP2,-0.0498768982531669,1,0.13410611039286,GTEx_Coexpression,-0.006688796823192646
FOXA2,MPST,0.5027237988485159,1,0.1326133327016807,GTEx_Coexpression,0.06666787839375105
FOXA2,XBP1,2.7978314902808212,1,0.1293520002126422,GTEx_Coexpression,0.36190509952574185
FOXA2,KCTD14,2.029142974045665,1,0.1293102699796687,GTEx_Coexpression,0.26238902580119283
FOXA2,COASY,-0.3914664845148787,1,0.1219834930398666,GTEx_Coexpression,-0.04775244918916175
FOXA2,P4HB,1.0753384155533834,1,0.12069970606418,GTEx_Coexpression,0.1297930306768144
FOXA2,SLC25A10,0.2899063034661992,1,0.1199847205231854,GTEx_Coexpression,0.03478432679930169
FOXA2,SIDT2,0.2242022816921601,1,0.1180383227440194,GTEx_Coexpression,0.026464461286324747
FOXA2,SLC25A16,1.0732879535542277,1,0.1169817531893611,GTEx_Coexpression,0.12555510648379511
FOXA2,SEC61B,1.7209773284292105,1,0.1134993703824556,GTEx_Coexpression,0.1953298432191959
FOXA2,TMEM238,0.6217146206602207,1,0.1106761946704481,GTEx_Coexpression,0.06880900838565437
FOXA2,SMPDL3B,1.7129330851167426,1,0.1032388423703109,GTEx_Coexpression,0.17684122876525774
FOXA2,CFTR,2.2709314934997145,1,0.1013383798715785,GTEx_Coexpression,0.23013251835060516
FOXA2,LARP1B,0.926025543950606,1,0.1003385578272582,GTEx_Coexpression,0.09291606759120612
FOXA2,TMEM220,0.1748657576005767,1,0.0988320265209978,GTEx_Coexpression,0.01728233719279457
FOXA2,ERICH5,0.158753463616368,1,0.0938411419172792,GTEx_Coexpression,0.01489760630908321
FOXA2,SLC41A2,2.648519438411798,1,0.0932790060288972,GTEx_Coexpression,0.24705126066326552
FOXA2,PROSER2,-0.5282356579026134,1,0.0905673191336891,GTEx_Coexpression,-0.047840887407060204
FOXA2,UBA5,1.072059839428304,1,0.0789554685993243,GTEx_Coexpression,0.08464498698857811
FOXA2,TMED2,0.9667476738370624,1,0.078565884777888,GTEx_Coexpression,0.0759533863519739
FOXA2,ACAA1,-0.0995311173894623,1,0.0747775892617881,GTEx_Coexpression,-0.007442697014916027
FOXA2,AUP1,0.9763461204918024,1,0.0683366380648068,GTEx_Coexpression,0.06672021146202656
FOXA2,PDIA5,2.3189999498927176,1,0.0669281326733701,GTEx_Coexpression,0.15520633631595843
FOXA2,KRTCAP3,-0.5594739429820882,1,0.066794818976349,GTEx_Coexpression,-0.03736996074347278
FOXA2,HSD17B8,-1.071650827203848,1,0.0666225298144048,GTEx_Coexpression,-0.07139608918601993
FOXA2,NR2F6,1.4476097288007028,1,0.0650036873359013,GTEx_Coexpression,0.09409997019536975
FOXA2,AFMID,0.2251469575454664,1,0.0,GTEx_Coexpression,0.0
FOXA2,CAPN8,3.3143101428861494,1,0.0,GTEx_Coexpression,0.0
FOXA2,CHDH,1.2400017797245624,1,0.0,GTEx_Coexpression,0.0
FOXA2,CLPTM1L,0.5863383869410849,1,0.0,GTEx_Coexpression,0.0
FOXA2,CRACR2B,3.2629898856619945,1,0.0,GTEx_Coexpression,0.0
FOXA2,DNAJC1,1.2007257497557997,1,0.0,GTEx_Coexpression,0.0
FOXA2,DNAJC3,1.760796499471016,1,0.0,GTEx_Coexpression,0.0
FOXA2,ERP29,0.8538255534002431,1,0.0,GTEx_Coexpression,0.0
FOXA2,EVA1A,0.3441541481007709,1,0.0,GTEx_Coexpression,0.0
FOXA2,FMO5,2.2444295468711655,1,0.0,GTEx_Coexpression,0.0
FOXA2,GLS2,-1.907870926682098,1,0.0,GTEx_Coexpression,-0.0
FOXA2,HMGCL,-0.0685628124065452,1,0.0,GTEx_Coexpression,-0.0
FOXA2,HSD17B2,1.3764819070934755,1,0.0,GTEx_Coexpression,0.0
FOXA2,INSIG1,1.20547440946564,1,0.0,GTEx_Coexpression,0.0
FOXA2,LPCAT3,-1.4696268700543786,1,0.0,GTEx_Coexpression,-0.0
FOXA2,LRRC59,1.4061847558142455,1,0.0,GTEx_Coexpression,0.0
FOXA2,LSR,0.8393263980587992,1,0.0,GTEx_Coexpression,0.0
FOXA2,MIA2,1.801283257907238,1,0.0,GTEx_Coexpression,0.0
FOXA2,MPDU1,0.8102044300806945,1,0.0,GTEx_Coexpression,0.0
FOXA2,ODR4,0.9652788851572912,1,0.0,GTEx_Coexpression,0.0
FOXA2,PRSS16,1.2672866144001431,1,0.0,GTEx_Coexpression,0.0
FOXA2,SCP2,1.301434461678903,1,0.0,GTEx_Coexpression,0.0
FOXA2,SEC61A1,2.0131639753314734,1,0.0,GTEx_Coexpression,0.0
FOXA2,SFXN2,1.280766743028206,1,0.0,GTEx_Coexpression,0.0
FOXA2,SGSM3,2.007950058106471,1,0.0,GTEx_Coexpression,0.0
FOXA2,SH2D4A,-0.2034683924760964,1,0.0,GTEx_Coexpression,-0.0
FOXA2,SLC37A4,0.0420389900829182,1,0.0,GTEx_Coexpression,0.0
FOXA2,SRPRA,2.156406900960356,1,0.0,GTEx_Coexpression,0.0
FOXA2,SRPRB,1.3647002950542435,1,0.0,GTEx_Coexpression,0.0
FOXA2,TECPR1,1.6318544500382817,1,0.0,GTEx_Coexpression,0.0
FOXA2,TMEM51,-0.3135254500848842,1,0.0,GTEx_Coexpression,-0.0
FOXA2,TMUB1,1.0844146681195723,1,0.0,GTEx_Coexpression,0.0
FOXA2,TPRN,0.3229730347434858,1,0.0,GTEx_Coexpression,0.0
FOXA2,XYLT2,-0.3062771164301682,1,0.0,GTEx_Coexpression,-0.0
FOXA2,ZBTB42,1.168216767788322,1,0.0,GTEx_Coexpression,0.0
FOXA2,NEDD4L,1.5449009060976326,2,0.8306951280473023,"Literature_ChIP-seq,ReMap_ChIP-seq",1.2833416560111663
FOXA2,ARRB1,2.9376310454414107,2,0.757744733795558,"Literature_ChIP-seq,ReMap_ChIP-seq",2.2259744545175684
FOXA2,ECE1,0.1466382674771891,2,0.6864521150029916,"Literature_ChIP-seq,ReMap_ChIP-seq",0.10066014885009086
FOXA2,TSKU,-0.9826709605094672,2,0.6612727141636789,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.6498134931859247
FOXA2,LPIN2,1.0454393982090155,2,0.6517856828196376,"Literature_ChIP-seq,ReMap_ChIP-seq",0.6814024320082142
FOXA2,WWC2,1.0606745049156368,2,0.6361633352386458,"Literature_ChIP-seq,ReMap_ChIP-seq",0.6747622306497308
FOXA2,CALML3,-1.8238999280282215,2,0.6299445551403537,"Literature_ChIP-seq,ReMap_ChIP-seq",-1.1489558287822612
FOXA2,SIK2,1.5938108321178874,2,0.6286419839843542,"Literature_ChIP-seq,ReMap_ChIP-seq",1.0019364035983434
FOXA2,PDK4,0.362046329868532,2,0.6177186098787792,"Literature_ChIP-seq,ReMap_ChIP-seq",0.22364275559810357
FOXA2,SH3PXD2A,-0.640826708849621,2,0.6076377165106976,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.3893904780444494
FOXA2,CRIM1,0.5879800180823291,2,0.6071894838054069,"Literature_ChIP-seq,ReMap_ChIP-seq",0.3570152836673033
FOXA2,PCBP1,0.6751403703728519,2,0.5956780175015939,"Literature_ChIP-seq,ReMap_ChIP-seq",0.40216627735899224
FOXA2,RARA,-0.3334231604736615,2,0.592814333092251,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.1976580285137042
FOXA2,TNS3,-0.6222734776480126,2,0.582594880804558,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.36253334253818165
FOXA2,BCL2L1,1.4750729718278492,2,0.5713701780070519,"Literature_ChIP-seq,ReMap_ChIP-seq",0.8428127064866693
FOXA2,SH3RF1,1.3354840856264685,2,0.5711950745547647,"Literature_ChIP-seq,ReMap_ChIP-seq",0.7628219318561125
FOXA2,MAML2,0.4419562013275172,2,0.5666861340423544,"Literature_ChIP-seq,ReMap_ChIP-seq",0.25045045114633513
FOXA2,DOCK4,1.4730255619032402,2,0.5554363949123371,"Literature_ChIP-seq,ReMap_ChIP-seq",0.8181720077172554
FOXA2,PLCD3,-2.230361208674622,2,0.5544452745929015,"Literature_ChIP-seq,ReMap_ChIP-seq",-1.2366132327849564
FOXA2,NTN4,-0.3571330664746531,2,0.5540130568550787,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.1978563818616506
FOXA2,BAHCC1,1.0245869864072903,2,0.5472024231540382,"Literature_ChIP-seq,ReMap_ChIP-seq",0.5606564816941628
FOXA2,TFPI,1.4055660988384029,2,0.5450209150346016,"Literature_ChIP-seq,ReMap_ChIP-seq",0.7660629213305216
FOXA2,UTRN,1.0430559723233548,2,0.5370390253679149,"Literature_ChIP-seq,ReMap_ChIP-seq",0.5601617627807173
FOXA2,KIFC3,1.0398872580696616,1,0.5435445821369994,Literature_ChIP-seq,0.5652250851570643
FOXA2,FLNB,1.1461754735757133,2,0.5229774568298866,"Literature_ChIP-seq,ReMap_ChIP-seq",0.5994239342514174
FOXA2,NDST1,0.6318040470522784,2,0.5227044999144708,"Literature_ChIP-seq,ReMap_ChIP-seq",0.3302468184584
FOXA2,COLCA1,1.5044097931536855,2,0.4888877511870714,"Literature_ChIP-seq,ReMap_ChIP-seq",0.7354875206387126
FOXA2,CTSB,-0.4313169297670174,2,0.48786867084674085,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.21042601723913185
FOXA2,TSHZ2,-0.8601422916863859,1,0.4943629068440252,Literature_ChIP-seq,-0.4252224436175631
FOXA2,EZR,0.9969530040350496,2,0.4821740020506148,"Literature_ChIP-seq,ReMap_ChIP-seq",0.48070481981196256
FOXA2,NUAK1,-1.9416300552661097,2,0.48212877053942715,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.9361157113878494
FOXA2,STXBP6,-0.0061025320688818,1,0.4894728269997269,Literature_ChIP-seq,-0.002987023623612067
FOXA2,AFDN,1.1173391690429062,2,0.48125849536429005,"Literature_ChIP-seq,ReMap_ChIP-seq",0.5377289673051752
FOXA2,SORL1,1.430744532834716,2,0.47558160147357875,"Literature_ChIP-seq,ReMap_ChIP-seq",0.6804357762251014
FOXA2,SLC16A9,0.66850297090647,1,0.4798815286787128,Literature_ChIP-seq,0.32080222760485794
FOXA2,IL6R,-1.5464217027625684,2,0.4719358026760022,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.7298117675688428
FOXA2,SHROOM3,2.6189736356136932,1,0.4761444999493077,Literature_ChIP-seq,1.2470098921097024
FOXA2,VEZF1,-0.9528772387155928,2,0.4688520008887066,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.4467583999731114
FOXA2,CDH1,1.4080439634535509,2,0.46601336728330367,"Literature_ChIP-seq,ReMap_ChIP-seq",0.6561673086919182
FOXA2,CHL1,-0.2466944597782123,1,0.4725561806190875,Literature_ChIP-seq,-0.11657699169268111
FOXA2,FTO,0.6219940248713814,1,0.4703570383180128,Literature_ChIP-seq,0.2925592673900034
FOXA2,SLC16A5,0.7420425552987262,2,0.4605810439236956,"Literature_ChIP-seq,ReMap_ChIP-seq",0.3417707347552939
FOXA2,PDE4DIP,1.4313856945938292,1,0.4654250471252362,Literature_ChIP-seq,0.666202754360722
FOXA2,CHKA,2.1158306899521286,2,0.4564032091502632,"Literature_ChIP-seq,ReMap_ChIP-seq",0.9656719169127671
FOXA2,CTSH,-0.0491852018825706,1,0.4629459982792614,Literature_ChIP-seq,-0.022770092386093652
FOXA2,CYP4F3,-0.9879093208233752,1,0.4624250459547394,Literature_ChIP-seq,-0.4568340130808647
FOXA2,PRKCZ,0.2312922907581199,1,0.462255146589557,Literature_ChIP-seq,0.10691605176942916
FOXA2,FBXO31,-0.4219845584017693,2,0.4546698303362206,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.19186364757303742
FOXA2,SLC22A23,0.2474067157961099,2,0.45359376683039654,"Literature_ChIP-seq,ReMap_ChIP-seq",0.11222214415709486
FOXA2,SLC25A36,0.0185388272494419,2,0.4533321991142249,"Literature_ChIP-seq,ReMap_ChIP-seq",0.008404247325988212
FOXA2,ZNHIT2,-0.1954814259006848,2,0.4526112685386505,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.08847709615265316
FOXA2,NUAK2,0.4450051515885297,2,0.4519923238759527,"Literature_ChIP-seq,ReMap_ChIP-seq",0.20113891260327013
FOXA2,PTP4A1,0.7150177574652015,2,0.448235472680271,"Literature_ChIP-seq,ReMap_ChIP-seq",0.32049632249220195
FOXA2,FNDC3B,1.2907667637795637,2,0.4446213809290243,"Literature_ChIP-seq,ReMap_ChIP-seq",0.5739025009689573
FOXA2,FRY,2.3506354087823533,1,0.4503154498325666,Literature_ChIP-seq,1.0585274414981845
FOXA2,MAZ,-0.0992996937816668,2,0.43842080829408003,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.04353505201111299
FOXA2,HNRNPF,-1.0683851617052198,2,0.43145055603958793,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.46095537208216214
FOXA2,AXIN2,1.6138098725066226,2,0.43142243691274546,"Literature_ChIP-seq,ReMap_ChIP-seq",0.6962337879106542
FOXA2,ASXL1,0.4513704821957888,2,0.4270382251600865,"Literature_ChIP-seq,ReMap_ChIP-seq",0.19275244960654206
FOXA2,DLC1,0.6576008136912226,1,0.4330262676461542,Literature_ChIP-seq,0.28475842595378414
FOXA2,LIMA1,-1.079452961771858,1,0.432299871413005,Literature_ChIP-seq,-0.46664737657036165
FOXA2,RAPGEF1,0.7517824434071835,2,0.4250794489662776,"Literature_ChIP-seq,ReMap_ChIP-seq",0.3195672667860473
FOXA2,SIK3,0.4432260963879887,2,0.42480113943704023,"Literature_ChIP-seq,ReMap_ChIP-seq",0.18828295077384902
FOXA2,ITPRIPL2,0.2062903973750955,2,0.42391861034081324,"Literature_ChIP-seq,ReMap_ChIP-seq",0.08745033858190462
FOXA2,PDLIM5,0.9586949399510134,2,0.42255508314357637,"Literature_ChIP-seq,ReMap_ChIP-seq",0.4051014200603264
FOXA2,MACROD2,1.400022233826995,1,0.4288824397600798,Literature_ChIP-seq,0.6004449513620785
FOXA2,GRAMD1A,-0.0507991972600882,2,0.4209071636232732,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.021381746033082873
FOXA2,TCN1,1.5130340296440827,1,0.4272311039658307,Literature_ChIP-seq,0.6464151988227109
FOXA2,IGF1R,0.214059460290316,2,0.41771831644108315,"Literature_ChIP-seq,ReMap_ChIP-seq",0.0894165573707577
FOXA2,EML4,0.566759847063524,2,0.41706075073864857,"Literature_ChIP-seq,ReMap_ChIP-seq",0.23637328730483498
FOXA2,CMIP,-0.8220923388057837,2,0.4130361925941093,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.3395538895811274
FOXA2,CPD,1.489581135792741,2,0.4112821186531545,"Literature_ChIP-seq,ReMap_ChIP-seq",0.6126380854346108
FOXA2,BNIP3,-0.0833436179720249,1,0.4166495172169664,Literature_ChIP-seq,-0.03472507819115946
FOXA2,ARL4D,-2.086519870504311,1,0.4164460416954377,Literature_ChIP-seq,-0.8689229409903975
FOXA2,HMGCR,1.4352450807875676,2,0.4093405231790064,"Literature_ChIP-seq,ReMap_ChIP-seq",0.5875039722596782
FOXA2,TMEM37,0.2500193982940352,2,0.40907984639629036,"Literature_ChIP-seq,ReMap_ChIP-seq",0.10227789705021685
FOXA2,PSAP,-0.15805389331685,2,0.40786814513309344,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.06446514829820744
FOXA2,DHCR24,2.4978683590082893,2,0.40412462909102564,"Literature_ChIP-seq,ReMap_ChIP-seq",1.0094501241024338
FOXA2,NIPAL2,-0.5224198428792842,1,0.4098089515467591,Literature_ChIP-seq,-0.2140923280775821
FOXA2,SECISBP2L,2.180579734697176,1,0.4089441205931227,Literature_ChIP-seq,0.8917352619889213
FOXA2,RASSF4,2.640914466199753,2,0.40098452701587234,"Literature_ChIP-seq,ReMap_ChIP-seq",1.058965838118483
FOXA2,SGCE,0.4292959623064814,1,0.4060707596762081,Literature_ChIP-seq,0.1743245375397217
FOXA2,MFHAS1,0.04826297660229,2,0.39882770443365734,"Literature_ChIP-seq,ReMap_ChIP-seq",0.019248612167426637
FOXA2,SNX25,1.3577212983072555,1,0.403946114108961,Literature_ChIP-seq,0.5484462424941893
FOXA2,NAV2,2.2501835035759905,1,0.4017482609060038,Literature_ChIP-seq,0.9040073092810328
FOXA2,VILL,0.4603128405256667,2,0.3953922960573937,"Literature_ChIP-seq,ReMap_ChIP-seq",0.18200415092014424
FOXA2,ERN1,0.968954775780734,2,0.3952211656307957,"Literature_ChIP-seq,ReMap_ChIP-seq",0.38295143592758796
FOXA2,CDC42EP2,0.2834278597296491,1,0.4002948709362047,Literature_ChIP-seq,0.11345471853020463
FOXA2,SYNE1,-0.0898157598558584,1,0.3987903248314552,Literature_ChIP-seq,-0.03581765604790175
FOXA2,NRSN2,-0.0277526395066067,2,0.39083717573246257,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.010846763243883326
FOXA2,LIMD1,1.9431489623826297,1,0.3966475897121199,Literature_ChIP-seq,0.7707453523806768
FOXA2,PACSIN3,-0.8525000522644481,2,0.3890810916703,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.3316916509840393
FOXA2,S100A16,-0.8279178207826916,1,0.3936064864597769,Literature_ChIP-seq,-0.3258738245157105
FOXA2,ATP12A,1.6724181654067705,1,0.3925900163969826,Literature_ChIP-seq,0.6565746749796556
FOXA2,OSBPL9,1.696197861896736,1,0.3918172235490227,Literature_ChIP-seq,0.6645995368381677
FOXA2,ACSS1,1.297149662071896,1,0.3907040158771778,Literature_ChIP-seq,0.5068015821652139
FOXA2,SBF2,-0.2011179598278676,2,0.38244040558081516,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.07691563412615578
FOXA2,MAP3K20,-1.6799246361486195,2,0.3823005150706432,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.6422360536794801
FOXA2,ERBB2,1.8374325006205323,2,0.3799842798551933,"Literature_ChIP-seq,ReMap_ChIP-seq",0.69819546553082
FOXA2,COG1,0.7499508016291438,2,0.37989589160894155,"Literature_ChIP-seq,ReMap_ChIP-seq",0.2849032284477441
FOXA2,UROS,1.502983253727849,1,0.3844783192503568,Literature_ChIP-seq,0.577864475254716
FOXA2,HS1BP3,1.010673520293058,1,0.3800254662202615,Literature_ChIP-seq,0.3840816757458423
FOXA2,FAM184A,-0.5079567236199863,1,0.3776335575118791,Literature_ChIP-seq,-0.1918215046026938
FOXA2,SPTBN1,0.6967010615170395,1,0.3769749811327898,Literature_ChIP-seq,0.2626388695205806
FOXA2,ST6GAL1,1.237521786095196,1,0.3763366034352558,Literature_ChIP-seq,0.4657247456561972
FOXA2,CBLC,-1.1815333703859556,1,0.375776127705893,Literature_ChIP-seq,-0.44399203467892706
FOXA2,TXN,-0.924259159180588,1,0.3748554570772936,Literature_ChIP-seq,-0.3464635895725144
FOXA2,RIPOR2,1.3052033597337154,1,0.3744473939299066,Literature_ChIP-seq,0.48872999660084815
FOXA2,WWP2,1.637989050360643,1,0.3725560291714314,Literature_ChIP-seq,0.6102426964286448
FOXA2,ERBB4,1.8474899741521291,1,0.3695699157035718,Literature_ChIP-seq,0.6827767140105964
FOXA2,STOM,0.071332975398736,1,0.3669973150391682,Literature_ChIP-seq,0.02617901044509115
FOXA2,RFX2,-0.3622922216218272,1,0.3666976872884116,Literature_ChIP-seq,-0.13285171979130472
FOXA2,RAD51B,1.4615385367593114,1,0.3645925073254092,Literature_ChIP-seq,0.5328659996697871
FOXA2,USP25,0.8671641242301146,2,0.35874237529059916,"Literature_ChIP-seq,ReMap_ChIP-seq",0.31108851769310353
FOXA2,MRTFB,-0.4858105185847362,1,0.3640997388359672,Literature_ChIP-seq,-0.1768834829404682
FOXA2,RGL1,1.8616316430623188,1,0.3625498594027946,Literature_ChIP-seq,0.6749342904520372
FOXA2,VAV3,-1.7500467712936116,1,0.3619971838179941,Literature_ChIP-seq,-0.6335120027580606
FOXA2,HPCAL1,0.9778307988170472,1,0.3617171285351612,Literature_ChIP-seq,0.3536981487413452
FOXA2,LIFR,1.98102540682068,1,0.3612222120639263,Literature_ChIP-seq,0.7155903796066055
FOXA2,ELK4,-0.0983740524047246,1,0.361025089547743,Literature_ChIP-seq,-0.03551550107859006
FOXA2,WWC3,0.5896232353341516,1,0.3608008809472918,Literature_ChIP-seq,0.21273658273555424
FOXA2,FCER1G,0.9151200365253168,1,0.3606967119335166,Literature_ChIP-seq,0.33008078819916137
FOXA2,PMF1,-1.1475089489968466,1,0.36017361010949,Literature_ChIP-seq,-0.4133024407931409
FOXA2,AKIRIN1,-0.3566422159254393,2,0.35426764106284336,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.12634679653933062
FOXA2,FOXN3,0.8981007620627578,1,0.3596383612942439,Literature_ChIP-seq,0.3229914863453619
FOXA2,CAPG,-1.156002109866333,1,0.3592642046808969,Literature_ChIP-seq,-0.4153101786105669
FOXA2,MSMB,1.414903054272792,1,0.3582822909492991,Literature_ChIP-seq,0.5069347077560165
FOXA2,CDK6,-1.1303300871539743,1,0.3556633500428161,Literature_ChIP-seq,-0.40201698545137077
FOXA2,LRBA,1.878839427381464,1,0.3542226818626487,Literature_ChIP-seq,0.6655275407563453
FOXA2,PIGU,-1.243985707660086,2,0.3485272932362528,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.4335629715153543
FOXA2,ZNF608,0.6731171552823865,2,0.34831738617412367,"Literature_ChIP-seq,ReMap_ChIP-seq",0.23445840811692256
FOXA2,ATP9A,1.7436927629547505,2,0.34753213799351623,"Literature_ChIP-seq,ReMap_ChIP-seq",0.6059892739134859
FOXA2,CERS2,-0.4371370722551581,1,0.3517596570581002,Literature_ChIP-seq,-0.15376718662385638
FOXA2,TTC7A,0.7114540106718423,1,0.351648187620166,Literature_ChIP-seq,0.25018151342785155
FOXA2,MYO1E,-0.3070012198416169,2,0.34578360660761265,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.10615598902977086
FOXA2,LRP11,1.4456426912161788,2,0.34530509550964683,"Literature_ChIP-seq,ReMap_ChIP-seq",0.4991877875632255
FOXA2,SUSD6,1.046633341077398,2,0.3450397213335096,"Literature_ChIP-seq,ReMap_ChIP-seq",0.3611300763437055
FOXA2,RNF7,-0.5803325224338485,1,0.3500447627669174,Literature_ChIP-seq,-0.20314236014128328
FOXA2,LRRC27,0.9696915260483646,1,0.349809055896242,Literature_ChIP-seq,0.3392068772375646
FOXA2,KIAA1958,1.8386795467489212,1,0.3481833197459355,Literature_ChIP-seq,0.6401975485359914
FOXA2,ACSL1,1.7394955496345998,1,0.3477489600835315,Literature_ChIP-seq,0.6049077684553632
FOXA2,ATXN1,-0.1461727393154997,2,0.3423486299204202,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.050042037036376066
FOXA2,SPATA13,1.5517728582137524,1,0.3475518093011644,Literature_ChIP-seq,0.539321464496629
FOXA2,RBPMS,0.8485325028072717,1,0.3468942250325943,Literature_ChIP-seq,0.29435102497629617
FOXA2,CELF2,2.117995239782538,1,0.3430950908358019,Literature_ChIP-seq,0.7266737691829859
FOXA2,ITGA6,-1.7405419807088065,1,0.3424111603747005,Literature_ChIP-seq,-0.595980999295382
FOXA2,EFCAB2,-0.1821191693556738,1,0.3419182253286669,Literature_ChIP-seq,-0.062269863184422916
FOXA2,FARP1,2.472612377324293,1,0.3417401581589425,Literature_ChIP-seq,0.8449909448925627
FOXA2,NEDD9,-0.6011708032943229,1,0.3407946637002613,Literature_ChIP-seq,-0.20487580173510472
FOXA2,ARL15,-0.1550233111471473,2,0.33485124152457846,"Literature_ChIP-seq,ReMap_ChIP-seq",-0.05190974820287329
FOXA2,ALG14,0.8604757019997449,1,0.3397021893257124,Literature_ChIP-seq,0.2923054798308926
